headline,label
বাংলাদেশি ইলেকশন' রিয়ালিটি শোতে ওয়াইল্ড কার্ড এন্ট্রি হিসেবে ফিরে এলেন হিরো আলম,0
"রাস্তায় চলাফেরা করবেন কিন্তু এই গল্পগুলো শুনবেনা, তা হবেনা ! তা হবেনা !! - Bengal Beats",0
প্রধানমন্ত্রীর জনপ্রিয়তা বৃদ্ধি পেয়েছে,0
ফোন থেকে ডিলিট হওয়া ফাইল সহজেই রিকভার করার পদ্ধতি!,0
"প্রাচ্যের লস এঞ্জেলস ঢাকাতে খোলা হচ্ছে হলিউডের নতুন শাখা, ভুলে ঢাকায় ল্যান্ড করছে শত শত বিমান",0
অবশেষে ফেসবুক ফ্রেন্ডকেই বিয়ে করছেন শবনম ফারিয়া!,0
ফিলিপাইনে ১০ হাজার ‘অলস’ গ্রেফতার!,0
লোকাল বাসের যে ১০ ধরণের যাত্রী দেখতে আপনাকে কষ্ট করে বাসে চড়তে হবেনা - Bengal Beats,0
লাগাও অ্যাপস ব্যবহার করে উপকার পেয়েছেন ফরিদপুরের মিজান,0
শাওমি ফোন না থাকলে দেশে গরীবদের আলাদা করা যেত না,0
একটি বাংলা নাটকের eআরকি রিভিউ : তুমি কিংবা ঘাসফুল,0
জাস্টফ্রেন্ডকে বয়ফ্রেন্ডের সাথে দেখা করিয়ে দিয়ে এপ্রিল ফুল উদযাপন করলো ভিকারুননিসার ছাত্রী - Bengal Beats,0
বেস্ত আছি: আমিষুল | দৈনিক মতিকণ্ঠ,0
সিংহ যেবার ইঁদুরের সঙ্গে মিলে জঙ্গলে মাদক বিরোধী অভিযানে নামলো,0
ফখরুলের প্রতি ক্ষুব্ধ হলেন বড় গনতন্ত্র | দৈনিক মতিকণ্ঠ,0
"পরীক্ষা শেষ, তাই আনন্দে টিচার্স রুমে চকোলেট বোমা ছুড়ে মারলো পরীক্ষার্থীরা!",0
বিশ্ব লোম প্রতিযোগিতায় এশিয়া থেকে প্রতিনিধিত্ব করছে যারা !,0
বাপ্পারাজের কাছ থেকেই কবির সিং মুভির ছ্যাক খাওয়া অভিনয়ে অনুপ্রাণিত শহীদ কাপুর - Bengal Beats,0
সাড়ে চার কোটি টাকা ফেরত দিলেন ছাত্রলীগ নেতা,0
বাজারে আসছে ৫ হাজার টাকার নোট !,0
চীনা ভাষাকে সরকারি করার পরিকল্পনা পাকিস্তানের,0
ডিজিটাল নিরাপত্তা আইনে আরও যেসব ধারা যুক্ত করা যায়,0
বিয়ের রাতের উপহার,0
দাম বাড়ার খবরে ঈদ শপিংয়ের টাকায় সিগারেট মজুদ করছেন বিড়িখোররা! - Bengal Beats,0
চাঁদপুরে মসজিদে ঢুকে ইমামকে তিন তরুণীর মারধর!,0
ঐশ্বরিয়া ধীরে ধীরে রাজকুমারের প্রেমে পড়ছেন!,0
ঢাকার রাস্তায় বিদ্যুতের চাষ করতেই রাস্তা খোড়া হচ্ছে : কাল্পনিক সাক্ষাৎকারে ডেসকো কর্মকর্তা,0
"হিরো আলম, ডিপজল ও অন্যান্য অভিনেতারা সংসদে গেলে যেমন হবে সংসদ অধিবেশন",0
জিপিএ ৫ পেলে ছেলেদের গার্লফ্রেন্ড দেওয়া হবে – শিক্ষা অধিদপ্তর,0
আনন্দমোহন কলেজের বোরখা পরিহিত গোয়েন্দা ভাইটি ডাক পেলেন শার্লক হোমসের আগামী সিরিজের জন্য! - Bengal Beats,0
ছেলেদের মস্তিষ্ক কিভাবে কাজ করে জানেন কি? এই ১২টি পাই-চার্টে মিলবে সেই উত্তর। - Bengal Beats,0
একাধিক বিয়ে না করলে বান্দা গুনাহগার হবে: সৌদি মুফতী,0
টিকটকে নেচেগেয়ে ভিডিও বানিয়ে স্বাবলম্বী হচ্ছে মেয়েরা,0
